agg,filename,channel,algo,predictor,coder,lsb_lowest_bit,lcb_plane_span,rle_used_bitness,huff_used_bitness,embed_psnr,predict_psnr,comp_saving,bps,error,block_len
,JS00001.hea,1,de,,,,,,,46.31716436945333,,,0.5,,
,JS00001.hea,1,de,,,,,,,40.30666794819254,,,1.0,,2
,JS00001.hea,1,de,,,,,,,34.28397308398155,,,1.5,,3
,JS00001.hea,1,de,,,,,,,28.264158552132507,,,2.0,,4
,JS00001.hea,1,itb,,,,,,,32.75599556502369,,,0.9998,,
,JS00001.hea,1,lcb,,huff,6,,,4,,,-0.0009999999999998899,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.0009999999999998899)'),
,JS00001.hea,1,lcb,,huff,7,,,4,34.30888659897259,,0.20640000000000003,0.3872,,
,JS00001.hea,1,lcb,,huff,8,,,6,27.90313784197106,,0.40159999999999996,0.7776,,
,JS00001.hea,1,lcb,,rle,6,,2,,,,-0.23239999999999994,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.23239999999999994)'),
,JS00001.hea,1,lcb,,rle,7,,3,,,,-0.023800000000000043,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.023800000000000043)'),
,JS00001.hea,1,lcb,,rle,8,,6,,27.0969713589627,,0.35940000000000005,0.6932,,
,JS00001.hea,1,lcbp,depchan,huff,,2,,4,60.51998139732177,70.57687282686302,0.4582336523125997,0.9002,,
,JS00001.hea,1,lcbp,depchan,huff,,4,,4,48.331344954590456,70.57687282686302,0.4582336523125997,2.9002,,
,JS00001.hea,1,lcbp,neighchan,huff,,2,,4,60.3763428145438,80.48094392065124,0.4582336523125997,0.9002,,
,JS00001.hea,1,lcbp,neighchan,huff,,4,,4,48.282668875568824,80.48094392065124,0.4582336523125997,2.9002,,
,JS00001.hea,1,pee,depchan,,,,,,65.77258901435529,70.57687282686302,,1.0,,
,JS00001.hea,1,pee,neigh,,,,,,50.14096646552247,50.14684648593693,,0.9996,,
,JS00001.hea,1,pee,neighchan,,,,,,75.68019143628415,29.746223576362027,,1.0,,
,JS00001.hea,10,de,,,,,,,42.63869642770185,,,0.5,,
,JS00001.hea,10,de,,,,,,,36.61791632139823,,,1.0,,2
,JS00001.hea,10,de,,,,,,,30.594810191330517,,,1.5,,3
,JS00001.hea,10,de,,,,,,,24.57656654063065,,,2.0,,4
,JS00001.hea,10,itb,,,,,,,25.769413515862954,,,0.9998,,
,JS00001.hea,10,lcb,,huff,6,,,4,39.96289895656481,,0.12629999999999997,0.227,,
,JS00001.hea,10,lcb,,huff,7,,,5,34.294489113574826,,0.24380000000000002,0.462,,
,JS00001.hea,10,lcb,,huff,8,,,6,27.963752378268616,,0.37770000000000004,0.7298,,
,JS00001.hea,10,lcb,,rle,6,,3,,,,-0.10299999999999998,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.10299999999999998)'),
,JS00001.hea,10,lcb,,rle,7,,5,,33.833834534122694,,0.1473,0.269,,
,JS00001.hea,10,lcb,,rle,8,,6,,27.74044988063801,,0.3509,0.6762,,
,JS00001.hea,10,lcbp,neighchan,huff,,2,,6,,58.61045097505227,0.3146976558337773,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.3146976558337773)'),
,JS00001.hea,10,lcbp,neighchan,huff,,4,,6,,58.59473358763062,0.31559669685668623,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.31559669685668623)'),
,JS00001.hea,10,pee,neigh,,,,,,52.863333526653506,52.87001342338645,,0.9996,,
,JS00001.hea,10,pee,neighchan,,,,,,33.96568872615241,23.154704314710596,,1.0,,
,JS00001.hea,11,de,,,,,,,42.620039355712855,,,0.5,,
,JS00001.hea,11,de,,,,,,,36.598932922085254,,,1.0,,2
,JS00001.hea,11,de,,,,,,,30.57569812087895,,,1.5,,3
,JS00001.hea,11,de,,,,,,,24.557197228280035,,,2.0,,4
,JS00001.hea,11,itb,,,,,,,25.77679814434424,,,0.9998,,
,JS00001.hea,11,lcb,,huff,6,,,4,39.883748046357,,0.12719999999999998,0.2288,,
,JS00001.hea,11,lcb,,huff,7,,,6,34.26270323327433,,0.25029999999999997,0.475,,
,JS00001.hea,11,lcb,,huff,8,,,6,27.9935581424197,,0.3922,0.7588,,
,JS00001.hea,11,lcb,,rle,6,,3,,,,-0.09580000000000011,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.09580000000000011)'),
,JS00001.hea,11,lcb,,rle,7,,5,,33.782758150234756,,0.14970000000000006,0.2738,,
,JS00001.hea,11,lcb,,rle,8,,6,,27.716332653924773,,0.3589,0.6922,,
,JS00001.hea,11,lcbp,neighchan,huff,,2,,6,,58.59920529020754,0.3125332978156633,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.3125332978156633)'),
,JS00001.hea,11,lcbp,neighchan,huff,,4,,6,,58.58086375405648,0.2790689930740543,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.2790689930740543)'),
,JS00001.hea,11,pee,neigh,,,,,,52.87252819531008,52.87968337978797,,0.9996,,
,JS00001.hea,11,pee,neighchan,,,,,,32.01202908289977,22.737501882900162,,1.0,,
,JS00001.hea,12,de,,,,,,,43.02251840905289,,,0.5,,
,JS00001.hea,12,de,,,,,,,37.003779603168276,,,1.0,,2
,JS00001.hea,12,de,,,,,,,30.98071555040026,,,1.5,,3
,JS00001.hea,12,de,,,,,,,24.961362401587298,,,2.0,,4
,JS00001.hea,12,itb,,,,,,,16.79656990745841,,,0.9998,,
,JS00001.hea,12,lcb,,huff,6,,,5,39.855441974333885,,0.13139999999999996,0.2372,,
,JS00001.hea,12,lcb,,huff,7,,,5,34.29554097120376,,0.2744,0.5232,,
,JS00001.hea,12,lcb,,huff,8,,,7,28.16449631631248,,0.4115,0.7974,,
,JS00001.hea,12,lcb,,rle,6,,3,,,,-0.10719999999999996,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.10719999999999996)'),
,JS00001.hea,12,lcb,,rle,7,,5,,33.7887360518242,,0.17190000000000005,0.3182,,
,JS00001.hea,12,lcb,,rle,8,,6,,28.148799319442954,,0.37170000000000003,0.7178,,
,JS00001.hea,12,lcbp,neighchan,huff,,2,,5,,17.554816784699405,-0.0017991142821995876,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.0017991142821995876)'),
,JS00001.hea,12,lcbp,neighchan,huff,,4,,5,,17.56704381448295,-0.0019682617788165935,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.0019682617788165935)'),
,JS00001.hea,12,pee,neigh,,,,,,53.322545586707875,53.336629845846,,0.9996,,
,JS00001.hea,12,pee,neighchan,,,,,,16.941317123165692,16.516901303566694,,1.0,,
,JS00001.hea,2,de,,,,,,,46.101470773577766,,,0.5,,
,JS00001.hea,2,de,,,,,,,40.09073266113461,,,1.0,,2
,JS00001.hea,2,de,,,,,,,34.0657371984858,,,1.5,,3
,JS00001.hea,2,de,,,,,,,28.04622073004928,,,2.0,,4
,JS00001.hea,2,itb,,,,,,,33.34959420593325,,,0.9998,,
,JS00001.hea,2,lcb,,huff,6,,,4,,,0.007000000000000006,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.007000000000000006)'),
,JS00001.hea,2,lcb,,huff,7,,,5,33.89007010493134,,0.21540000000000004,0.4052,,
,JS00001.hea,2,lcb,,huff,8,,,5,27.113579198777344,,0.3772,0.7288,,
,JS00001.hea,2,lcb,,rle,6,,3,,,,-0.20740000000000003,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.20740000000000003)'),
,JS00001.hea,2,lcb,,rle,7,,3,,,,-0.0411999999999999,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.0411999999999999)'),
,JS00001.hea,2,lcb,,rle,8,,5,,27.07297565461786,,0.34319999999999995,0.6608,,
,JS00001.hea,2,lcbp,depchan,huff,,2,,4,60.59183745586243,65.0302800143906,0.4611244019138756,0.906,,
,JS00001.hea,2,lcbp,depchan,huff,,4,,4,48.208373598127984,65.0302800143906,0.4611244019138756,2.906,,
,JS00001.hea,2,lcbp,neighchan,huff,,2,,6,60.34689441838235,78.43885496627252,0.2963516746411483,0.5754,,
,JS00001.hea,2,lcbp,neighchan,huff,,4,,6,48.199928974820125,78.43885496627252,0.2963516746411483,2.5754,,
,JS00001.hea,2,pee,depchan,,,,,,65.74911992282402,70.57687282686302,,1.0,,
,JS00001.hea,2,pee,neigh,,,,,,50.675661865018036,50.6756805244946,,0.9996,,
,JS00001.hea,2,pee,neighchan,,,,,,75.59622211082345,30.339532477712655,,1.0,,
,JS00001.hea,3,de,,,,,,,46.87338205209098,,,0.5,,
,JS00001.hea,3,de,,,,,,,40.85476301526751,,,1.0,,2
,JS00001.hea,3,de,,,,,,,34.83196698415049,,,1.5,,3
,JS00001.hea,3,de,,,,,,,28.81193682508025,,,2.0,,4
,JS00001.hea,3,itb,,,,,,,31.458026207472166,,,0.9998,,
,JS00001.hea,3,lcb,,huff,6,,,4,,,0.006399999999999961,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.006399999999999961)'),
,JS00001.hea,3,lcb,,huff,7,,,4,34.03029244600145,,0.24660000000000004,0.4676,,
,JS00001.hea,3,lcb,,huff,8,,,6,27.457779748235502,,0.4123,0.799,,
,JS00001.hea,3,lcb,,rle,6,,3,,,,-0.2098,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.2098)'),
,JS00001.hea,3,lcb,,rle,7,,4,,,,-0.005600000000000049,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.005600000000000049)'),
,JS00001.hea,3,lcb,,rle,8,,6,,27.73858994706824,,0.41300000000000003,0.8004,,
,JS00001.hea,3,lcbp,depchan,huff,,2,,4,60.450331202413466,70.57687282686302,0.4582336523125997,0.9002,,
,JS00001.hea,3,lcbp,depchan,huff,,4,,4,48.10715919097993,70.57687282686302,0.4582336523125997,2.9002,,
,JS00001.hea,3,lcbp,neighchan,huff,,2,,6,60.52841498486213,78.62968449473507,0.5440393826503459,0.6164,,
,JS00001.hea,3,lcbp,neighchan,huff,,4,,6,48.19563058685957,78.62968449473507,0.5440393826503459,2.6164,,
,JS00001.hea,3,pee,depchan,,,,,,65.77258901435529,70.57687282686302,,1.0,,
,JS00001.hea,3,pee,neigh,,,,,,50.60003485806129,50.60060107265529,,0.9996,,
,JS00001.hea,3,pee,neighchan,,,,,,75.68019143628415,28.447518564608036,,1.0,,
,JS00001.hea,4,de,,,,,,,47.24286558449766,,,0.5,,
,JS00001.hea,4,de,,,,,,,41.213364028876015,,,1.0,,2
,JS00001.hea,4,de,,,,,,,35.19829551968726,,,1.5,,3
,JS00001.hea,4,de,,,,,,,29.177280965043458,,,2.0,,4
,JS00001.hea,4,itb,,,,,,,34.97459172822525,,,0.9998,,
,JS00001.hea,4,lcb,,huff,6,,,4,39.90374057136977,,0.08330000000000004,0.141,,
,JS00001.hea,4,lcb,,huff,7,,,4,33.94277093292503,,0.24819999999999998,0.4708,,
,JS00001.hea,4,lcb,,huff,8,,,6,27.127826748023555,,0.4629,0.9002,,
,JS00001.hea,4,lcb,,rle,6,,3,,,,-0.14260000000000006,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.14260000000000006)'),
,JS00001.hea,4,lcb,,rle,7,,3,,,,-0.0021999999999999797,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.0021999999999999797)'),
,JS00001.hea,4,lcb,,rle,8,,7,,27.917970097955646,,0.4526,0.8796,,
,JS00001.hea,4,lcbp,depchan,huff,,2,,6,,56.52845164079851,0.1432277807344332,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.1432277807344332)'),
,JS00001.hea,4,lcbp,depchan,huff,,4,,6,48.33459111209956,56.52845164079851,0.1432277807344332,1.4114,,
,JS00001.hea,4,lcbp,neighchan,huff,,2,,6,,70.84662397989702,0.0989222990952634,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0989222990952634)'),
,JS00001.hea,4,lcbp,neighchan,huff,,4,,6,48.16372142172307,70.84662397989702,0.0989222990952634,1.2782,,
,JS00001.hea,4,pee,depchan,,,,,,57.5562701618247,59.426781765148064,,1.0,,
,JS00001.hea,4,pee,neigh,,,,,,51.42149634485292,51.43514825568622,,0.9996,,
,JS00001.hea,4,pee,neighchan,,,,,,71.07909247119751,31.968334318579345,,1.0,,
,JS00001.hea,5,de,,,,,,,47.99582502801623,,,0.5,,
,JS00001.hea,5,de,,,,,,,41.98308126099542,,,1.0,,2
,JS00001.hea,5,de,,,,,,,35.96317181891526,,,1.5,,3
,JS00001.hea,5,de,,,,,,,29.942875262556914,,,2.0,,4
,JS00001.hea,5,itb,,,,,,,32.95366715871076,,,0.9998,,
,JS00001.hea,5,lcb,,huff,6,,,4,39.96358760237915,,0.08819999999999995,0.1508,,
,JS00001.hea,5,lcb,,huff,7,,,4,34.07872481042065,,0.243,0.4604,,
,JS00001.hea,5,lcb,,huff,8,,,6,27.35244759038619,,0.4152,0.8048,,
,JS00001.hea,5,lcb,,rle,6,,3,,,,-0.15700000000000003,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.15700000000000003)'),
,JS00001.hea,5,lcb,,rle,7,,4,,,,0.0048000000000000265,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.0048000000000000265)'),
,JS00001.hea,5,lcb,,rle,8,,6,,26.972057958192295,,0.3911,0.7566,,
,JS00001.hea,5,lcbp,depchan,huff,,2,,6,,58.614864198360394,0.16564662054284196,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.16564662054284196)'),
,JS00001.hea,5,lcbp,depchan,huff,,4,,6,48.237727645829274,58.614864198360394,0.16564662054284196,1.4788,,
,JS00001.hea,5,lcbp,neighchan,huff,,2,,6,,71.4768028835011,0.14628791910590744,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.14628791910590744)'),
,JS00001.hea,5,lcbp,neighchan,huff,,4,,6,48.09979355866523,71.21635646131139,0.12646354443853114,1.361,,
,JS00001.hea,5,pee,depchan,,,,,,60.7425421047888,59.725887655800385,,1.0,,
,JS00001.hea,5,pee,neigh,,,,,,51.35855792241456,51.3716997080237,,0.9996,,
,JS00001.hea,5,pee,neighchan,,,,,,70.81270659557183,29.94316315207167,,1.0,,
,JS00001.hea,6,de,,,,,,,47.74034935605425,,,0.5,,
,JS00001.hea,6,de,,,,,,,41.727711845331484,,,1.0,,2
,JS00001.hea,6,de,,,,,,,35.702706064626135,,,1.5,,3
,JS00001.hea,6,de,,,,,,,29.683566323986202,,,2.0,,4
,JS00001.hea,6,itb,,,,,,,33.40675053673798,,,0.9998,,
,JS00001.hea,6,lcb,,huff,6,,,4,39.94914892190652,,0.1058,0.186,,
,JS00001.hea,6,lcb,,huff,7,,,5,33.625221551462474,,0.2743,0.523,,
,JS00001.hea,6,lcb,,huff,8,,,6,27.36494201328659,,0.4282,0.8308,,
,JS00001.hea,6,lcb,,rle,6,,3,,,,-0.13060000000000005,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.13060000000000005)'),
,JS00001.hea,6,lcb,,rle,7,,5,,33.36358477535289,,0.18979999999999997,0.354,,
,JS00001.hea,6,lcb,,rle,8,,6,,27.663619671110723,,0.42100000000000004,0.8164,,
,JS00001.hea,6,lcbp,depchan,huff,,2,,6,,57.789149617402856,0.12872538584353377,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.12872538584353377)'),
,JS00001.hea,6,lcbp,depchan,huff,,4,,6,48.157502109735056,57.789149617402856,0.12872538584353377,1.3678,,
,JS00001.hea,6,lcbp,neighchan,huff,,2,,6,,71.96690786815695,0.1779536987759447,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.1779536987759447)'),
,JS00001.hea,6,lcbp,neighchan,huff,,4,,3,48.1248595303627,72.14321491351708,0.16837413517828637,1.487,,
,JS00001.hea,6,pee,depchan,,,,,,60.332412870535975,59.257886768860914,,1.0,,
,JS00001.hea,6,pee,neigh,,,,,,51.99392983671206,51.99453116010957,,0.9996,,
,JS00001.hea,6,pee,neighchan,,,,,,71.13662120289011,30.39719953271597,,1.0,,
,JS00001.hea,7,de,,,,,,,46.691851379887616,,,0.5,,
,JS00001.hea,7,de,,,,,,,40.676050620181016,,,1.0,,2
,JS00001.hea,7,de,,,,,,,34.65051349858999,,,1.5,,3
,JS00001.hea,7,de,,,,,,,28.63077965873397,,,2.0,,4
,JS00001.hea,7,itb,,,,,,,23.00988325356384,,,0.9998,,
,JS00001.hea,7,lcb,,huff,6,,,5,40.03615978614107,,0.08809999999999996,0.1506,,
,JS00001.hea,7,lcb,,huff,7,,,5,34.195706731728535,,0.2429,0.4602,,
,JS00001.hea,7,lcb,,huff,8,,,7,28.000465542762445,,0.41679999999999995,0.808,,
,JS00001.hea,7,lcb,,rle,6,,3,,,,-0.127,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.127)'),
,JS00001.hea,7,lcb,,rle,7,,4,,,,-0.006399999999999961,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.006399999999999961)'),
,JS00001.hea,7,lcb,,rle,8,,6,,28.076510943540967,,0.44810000000000005,0.8706,,
,JS00001.hea,7,lcbp,neighchan,huff,,2,,5,,24.56693105926238,-0.009539904055822168,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.009539904055822168)'),
,JS00001.hea,7,lcbp,neighchan,huff,,4,,5,,24.581424508886354,-0.008576828027329508,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.008576828027329508)'),
,JS00001.hea,7,pee,neigh,,,,,,53.85368264125481,53.86941014797529,,0.9996,,
,JS00001.hea,7,pee,neighchan,,,,,,22.449742096237465,21.776566414549862,,1.0,,
,JS00001.hea,8,de,,,,,,,42.57110751591091,,,0.5,,
,JS00001.hea,8,de,,,,,,,36.55028990532329,,,1.0,,2
,JS00001.hea,8,de,,,,,,,30.53119143326869,,,1.5,,3
,JS00001.hea,8,de,,,,,,,24.511438544703218,,,2.0,,4
,JS00001.hea,8,itb,,,,,,,22.746755410074684,,,0.9998,,
,JS00001.hea,8,lcb,,huff,6,,,4,39.95052196801946,,0.11299999999999999,0.2004,,
,JS00001.hea,8,lcb,,huff,7,,,6,33.93953909409526,,0.24950000000000006,0.4734,,
,JS00001.hea,8,lcb,,huff,8,,,6,28.0781862684929,,0.3778,0.73,,
,JS00001.hea,8,lcb,,rle,6,,3,,,,-0.139,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.139)'),
,JS00001.hea,8,lcb,,rle,7,,5,,33.78541397959074,,0.1471,0.2686,,
,JS00001.hea,8,lcb,,rle,8,,6,,27.9015286882904,,0.35450000000000004,0.6834,,
,JS00001.hea,8,lcbp,neighchan,huff,,2,,5,,26.10770862868529,-0.008685855502253315,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.008685855502253315)'),
,JS00001.hea,8,lcbp,neighchan,huff,,4,,5,,26.118160590565495,-0.008522314289867605,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.008522314289867605)'),
,JS00001.hea,8,pee,neigh,,,,,,53.51083659309055,53.52890978717894,,0.9996,,
,JS00001.hea,8,pee,neighchan,,,,,,24.00304472211196,20.775650971375757,,1.0,,
,JS00001.hea,9,de,,,,,,,44.149556102201934,,,0.5,,
,JS00001.hea,9,de,,,,,,,38.12768134405677,,,1.0,,2
,JS00001.hea,9,de,,,,,,,32.10366441260744,,,1.5,,3
,JS00001.hea,9,de,,,,,,,26.085143317511893,,,2.0,,4
,JS00001.hea,9,itb,,,,,,,25.221568335305186,,,0.9998,,
,JS00001.hea,9,lcb,,huff,6,,,5,39.91462259367973,,0.12929999999999997,0.233,,
,JS00001.hea,9,lcb,,huff,7,,,6,34.201536418886306,,0.2693,0.513,,
,JS00001.hea,9,lcb,,huff,8,,,7,28.11554588779664,,0.4132,0.8008,,
,JS00001.hea,9,lcb,,rle,6,,3,,,,-0.121,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.121)'),
,JS00001.hea,9,lcb,,rle,7,,5,,33.800383357274065,,0.18120000000000003,0.3368,,
,JS00001.hea,9,lcb,,rle,8,,6,,28.177163461653425,,0.40259999999999996,0.7796,,
,JS00001.hea,9,lcbp,neighchan,huff,,2,,5,,29.854324363172623,-0.006123709841546754,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.006123709841546754)'),
,JS00001.hea,9,lcbp,neighchan,huff,,4,,5,,29.85223590148629,-0.005760284925134362,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.005760284925134362)'),
,JS00001.hea,9,pee,neigh,,,,,,52.88656722732351,52.899907858078066,,0.9996,,
,JS00001.hea,9,pee,neighchan,,,,,,28.751726590796565,22.907454045392424,,1.0,,
,JS00002.hea,1,de,,,,,,,48.513387619366725,,,0.5,,
,JS00002.hea,1,de,,,,,,,42.485476492545445,,,1.0,,2
,JS00002.hea,1,de,,,,,,,36.471013610998064,,,1.5,,3
,JS00002.hea,1,de,,,,,,,30.45177661188479,,,2.0,,4
,JS00002.hea,1,itb,,,,,,,37.01433024274822,,,0.9998,,
,JS00002.hea,1,lcb,,huff,6,,,4,39.358046724552395,,0.09760000000000002,0.1696,,
,JS00002.hea,1,lcb,,huff,7,,,5,33.210529837217805,,0.23160000000000003,0.4376,,
,JS00002.hea,1,lcb,,huff,8,,,4,26.8036533349555,,0.29800000000000004,0.5704,,
,JS00002.hea,1,lcb,,rle,6,,3,,,,-0.2025999999999999,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving -0.2025999999999999)'),
,JS00002.hea,1,lcb,,rle,7,,4,,32.73407733915051,,0.10880000000000001,0.192,,
,JS00002.hea,1,lcb,,rle,8,,5,,26.633598681209826,,0.2027,0.3798,,
,JS00002.hea,1,lcbp,depchan,huff,,2,,4,60.30292590099294,70.59469371694469,0.4618221690590112,0.9074,,
,JS00002.hea,1,lcbp,depchan,huff,,4,,4,48.27290671448885,70.59469371694469,0.4618221690590112,2.9074,,
,JS00002.hea,1,lcbp,neighchan,huff,,2,,4,60.39335797821062,80.49876481073291,0.4618221690590112,0.9074,,
,JS00002.hea,1,lcbp,neighchan,huff,,4,,4,48.386540142628164,80.49876481073291,0.4618221690590112,2.9074,,
,JS00002.hea,1,pee,depchan,,,,,,65.8617452482786,70.59469371694469,,1.0,,
,JS00002.hea,1,pee,neigh,,,,,,52.56601456075846,52.586408647232325,,0.9996,,
,JS00002.hea,1,pee,neighchan,,,,,,75.68372563814935,34.004720562658804,,1.0,,
,JS00002.hea,10,de,,,,,,,44.96798685978722,,,0.5,,
,JS00002.hea,10,de,,,,,,,38.95074523904594,,,1.0,,2
,JS00002.hea,10,de,,,,,,,32.93202607882645,,,1.5,,3
,JS00002.hea,10,de,,,,,,,26.91116859093459,,,2.0,,4
,JS00002.hea,10,itb,,,,,,,30.081231754085188,,,0.9998,,
,JS00002.hea,10,lcb,,huff,6,,,5,40.184684489533154,,0.30989999999999995,0.5942,,
,JS00002.hea,10,lcb,,huff,7,,,7,33.76539273909858,,0.48560000000000003,0.9456,,
,JS00002.hea,10,lcb,,huff,8,,,8,26.9386754085072,,0.5989,1.1722,,
,JS00002.hea,10,lcb,,rle,6,,5,,38.452714780644314,,0.21540000000000004,0.4052,,
,JS00002.hea,10,lcb,,rle,7,,7,,33.12782231392481,,0.44299999999999995,0.8604,,
,JS00002.hea,10,lcb,,rle,8,,7,,26.64370303334148,,0.6044,1.1832,,
,JS00002.hea,10,lcbp,neighchan,huff,,2,,8,,46.654801756697715,0.12849720223820948,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.12849720223820948)'),
,JS00002.hea,10,lcbp,neighchan,huff,,4,,8,,46.685211887160996,0.12849720223820948,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.12849720223820948)'),
,JS00002.hea,10,pee,neigh,,,,,,56.17219644141528,56.201881710550346,,0.9996,,
,JS00002.hea,10,pee,neighchan,,,,,,39.386762519965345,26.137841883786592,,1.0,,
,JS00002.hea,11,de,,,,,,,44.32309210911291,,,0.5,,
,JS00002.hea,11,de,,,,,,,38.30586110882911,,,1.0,,2
,JS00002.hea,11,de,,,,,,,32.28612727863116,,,1.5,,3
,JS00002.hea,11,de,,,,,,,26.26524178676297,,,2.0,,4
,JS00002.hea,11,itb,,,,,,,29.45443529666917,,,0.9998,,
,JS00002.hea,11,lcb,,huff,6,,,5,39.94194754308408,,0.3316,0.6376,,
,JS00002.hea,11,lcb,,huff,7,,,8,33.735391149328755,,0.5042,0.9828,,
,JS00002.hea,11,lcb,,huff,8,,,8,26.982461472136077,,0.5941000000000001,1.1626,,
,JS00002.hea,11,lcb,,rle,6,,6,,38.51757769631818,,0.2528,0.48,,
,JS00002.hea,11,lcb,,rle,7,,7,,33.32219737663894,,0.488,0.9504,,
,JS00002.hea,11,lcb,,rle,8,,7,,26.626635561556373,,0.6142000000000001,1.2028,,
,JS00002.hea,11,lcbp,neighchan,huff,,2,,8,,49.51618249953114,0.1964428457234213,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.1964428457234213)'),
,JS00002.hea,11,lcbp,neighchan,huff,,4,,8,,49.52439348867212,0.1968425259792166,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.1968425259792166)'),
,JS00002.hea,11,pee,neigh,,,,,,56.38859364592506,56.415757824339316,,0.9996,,
,JS00002.hea,11,pee,neighchan,,,,,,38.71215904187312,26.48146640922104,,1.0,,
,JS00002.hea,12,de,,,,,,,48.21914548996669,,,0.5,,
,JS00002.hea,12,de,,,,,,,42.20231195444984,,,1.0,,2
,JS00002.hea,12,de,,,,,,,36.18443435327663,,,1.5,,3
,JS00002.hea,12,de,,,,,,,30.167463161749364,,,2.0,,4
,JS00002.hea,12,itb,,,,,,,32.400878686590445,,,0.9998,,
,JS00002.hea,12,lcb,,huff,6,,,5,39.94091974877825,,0.3126,0.5996,,
,JS00002.hea,12,lcb,,huff,7,,,6,33.448558983944054,,0.47450000000000003,0.9234,,
,JS00002.hea,12,lcb,,huff,8,,,6,26.934810317487873,,0.5344,1.0432,,
,JS00002.hea,12,lcb,,rle,6,,5,,37.98801535915152,,0.23319999999999996,0.4408,,
,JS00002.hea,12,lcb,,rle,7,,6,,32.599079235293615,,0.41279999999999994,0.8,,
,JS00002.hea,12,lcb,,rle,8,,7,,26.297545904527237,,0.5028,0.98,,
,JS00002.hea,12,lcbp,neighchan,huff,,2,,8,,48.81095599141329,0.1803057553956835,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.1803057553956835)'),
,JS00002.hea,12,lcbp,neighchan,huff,,4,,8,,48.828201629590744,0.1820293764988009,,CantEmbed('Insufficient container length or range for this watermark (insufficient compression saving 0.1820293764988009)'),
,JS00002.hea,12,pee,neigh,,,,,,57.22729367315846,57.271876102265736,,0.9996,,
,JS00002.hea,12,pee,neighchan,,,,,,43.59048996187361,29.042083684436566,,1.0,,
,JS00002.hea,2,de,,,,,,,47.61011966319586,,,0.5,,
,JS00002.hea,2,de,,,,,,,41.58592495098019,,,1.0,,2
,JS00002.hea,2,de,,,,,,,35.56922034108571,,,1.5,,3
,JS00002.hea,2,de,,,,,,,29.552767802013378,,,2.0,,4
,JS00002.hea,2,itb,,,,,,,32.445854419665125,,,0.9998,,
,JS00002.hea,2,lcb,,huff,6,,,5,40.01415599757802,,0.13649999999999995,0.2474,,
,JS00002.hea,2,lcb,,huff,7,,,5,33.27991270598706,,0.31889999999999996,0.6122,,
,JS00002.hea,2,lcb,,huff,8,,,5,26.675128241505092,,0.4295,0.8334,,
